Date,Open,High,Low,Close,Adj Close,Volume
01/03/2018,10385,11052.2998,10352.7002,10951,10951,7317279744
02/03/2018,10977.40039,11189,10850.09961,11086.40039,11086.40039,7620590080
03/03/2018,11101.90039,11528.2002,11002.40039,11489.7002,11489.7002,6690570240
04/03/2018,11497.40039,11512.59961,11136.09961,11512.59961,11512.59961,6084149760
05/03/2018,11532.40039,11704.09961,11443.90039,11573.2998,11573.2998,6468539904
06/03/2018,11500.09961,11500.09961,10694.2998,10779.90039,10779.90039,6832169984
07/03/2018,10803.90039,10929.5,9692.120117,9965.570313,9965.570313,8797910016
08/03/2018,9951.44043,10147.40039,9335.870117,9395.009766,9395.009766,7186089984
09/03/2018,9414.69043,9466.349609,8513.030273,9337.549805,9337.549805,8704190464
10/03/2018,9350.589844,9531.320313,8828.469727,8866,8866,5386319872
11/03/2018,8852.780273,9711.889648,8607.120117,9578.629883,9578.629883,6296370176
12/03/2018,9602.929688,9937.5,8956.429688,9205.120117,9205.120117,6457399808
13/03/2018,9173.040039,9470.379883,8958.19043,9194.849609,9194.849609,5991139840
14/03/2018,9214.650391,9355.849609,8068.589844,8269.80957,8269.80957,6438230016
15/03/2018,8290.759766,8428.349609,7783.049805,8300.860352,8300.860352,6834429952
16/03/2018,8322.910156,8585.150391,8005.310059,8338.349609,8338.349609,5289379840
17/03/2018,8321.910156,8346.530273,7812.819824,7916.879883,7916.879883,4426149888
18/03/2018,7890.52002,8245.509766,7397.990234,8223.679688,8223.679688,6639190016
19/03/2018,8344.120117,8675.870117,8182.399902,8630.650391,8630.650391,6729110016
20/03/2018,8619.669922,9051.019531,8389.889648,8913.469727,8913.469727,6361789952
21/03/2018,8937.480469,9177.370117,8846.330078,8929.280273,8929.280273,6043129856
22/03/2018,8939.44043,9100.709961,8564.900391,8728.469727,8728.469727,5530390016
23/03/2018,8736.25,8879.620117,8360.620117,8879.620117,8879.620117,5954120192
24/03/2018,8901.950195,8996.179688,8665.700195,8668.120117,8668.120117,5664600064
25/03/2018,8612.80957,8682.009766,8449.099609,8495.780273,8495.780273,4569880064
26/03/2018,8498.469727,8530.080078,7921.430176,8209.400391,8209.400391,5921039872
27/03/2018,8200,8232.780273,7797.279785,7833.040039,7833.040039,5378250240
28/03/2018,7836.830078,8122.890137,7809.169922,7954.47998,7954.47998,4935289856
29/03/2018,7979.069824,7994.330078,7081.379883,7165.700195,7165.700195,6361229824
30/03/2018,7171.450195,7276.660156,6683.930176,6890.52002,6890.52002,6289509888
31/03/2018,6892.47998,7207.850098,6863.52002,6973.529785,6973.529785,4553269760
01/04/2018,7003.060059,7060.950195,6526.870117,6844.22998,6844.22998,4532100096
02/04/2018,6844.859863,7135.470215,6816.580078,7083.799805,7083.799805,4333440000
03/04/2018,7102.259766,7530.939941,7072.490234,7456.109863,7456.109863,5499700224
04/04/2018,7456.410156,7469.879883,6803.879883,6853.839844,6853.839844,4936000000
05/04/2018,6848.649902,6933.819824,6644.799805,6811.470215,6811.470215,5639320064
06/04/2018,6815.959961,6857.490234,6575,6636.319824,6636.319824,3766810112
07/04/2018,6630.509766,7050.540039,6630.509766,6911.089844,6911.089844,3976610048
08/04/2018,6919.97998,7111.560059,6919.97998,7023.52002,7023.52002,3652499968
09/04/2018,7044.319824,7178.109863,6661.990234,6770.72998,6770.72998,4894060032
10/04/2018,6795.439941,6872.410156,6704.149902,6834.759766,6834.759766,4272750080
11/04/2018,6843.470215,6968.319824,6817.589844,6968.319824,6968.319824,4641889792
12/04/2018,6955.379883,7899.22998,6806.509766,7889.25,7889.25,8906250240
13/04/2018,7901.089844,8183.959961,7758.930176,7895.959961,7895.959961,7764460032
14/04/2018,7874.669922,8140.709961,7846,7986.240234,7986.240234,5191430144
15/04/2018,7999.330078,8338.419922,7999.330078,8329.110352,8329.110352,5244480000
16/04/2018,8337.570313,8371.150391,7925.72998,8058.669922,8058.669922,5631309824
17/04/2018,8071.660156,8285.959961,7881.720215,7902.089844,7902.089844,6900879872
18/04/2018,7944.430176,8197.799805,7886.009766,8163.419922,8163.419922,6529909760
19/04/2018,8159.27002,8298.69043,8138.779785,8294.30957,8294.30957,7063209984
20/04/2018,8286.879883,8880.230469,8244.540039,8845.830078,8845.830078,8438110208
21/04/2018,8848.790039,8997.570313,8652.150391,8895.580078,8895.580078,7548550144
22/04/2018,8925.05957,9001.639648,8779.610352,8802.459961,8802.459961,6629899776
23/04/2018,8794.389648,8958.549805,8788.80957,8930.879883,8930.879883,6925190144
24/04/2018,8934.339844,9732.610352,8927.830078,9697.5,9697.5,10678800384
25/04/2018,9701.030273,9745.320313,8799.839844,8845.740234,8845.740234,11083100160
26/04/2018,8867.320313,9281.509766,8727.089844,9281.509766,9281.509766,8970559488
27/04/2018,9290.629883,9375.469727,8987.049805,8987.049805,8987.049805,7566289920
28/04/2018,8939.269531,9412.089844,8931.990234,9348.480469,9348.480469,7805479936
29/04/2018,9346.410156,9531.490234,9193.709961,9419.080078,9419.080078,8853000192
30/04/2018,9426.110352,9477.139648,9166.80957,9240.549805,9240.549805,8673920000
01/05/2018,9251.469727,9255.879883,8891.049805,9119.009766,9119.009766,7713019904
02/05/2018,9104.599609,9256.519531,9015.139648,9235.919922,9235.919922,7558159872
03/05/2018,9233.969727,9798.330078,9188.150391,9743.860352,9743.860352,10207299584
04/05/2018,9695.5,9779.200195,9585.959961,9700.759766,9700.759766,8217829888
05/05/2018,9700.280273,9964.5,9695.120117,9858.150391,9858.150391,7651939840
06/05/2018,9845.30957,9940.139648,9465.25,9654.799805,9654.799805,7222280192
07/05/2018,9645.669922,9665.849609,9231.530273,9373.009766,9373.009766,7394019840
08/05/2018,9380.870117,9462.75,9127.769531,9234.820313,9234.820313,7415869952
09/05/2018,9223.730469,9374.759766,9031.620117,9325.179688,9325.179688,7226890240
10/05/2018,9325.959961,9396.040039,9040.519531,9043.94043,9043.94043,6906699776
11/05/2018,9052.959961,9052.959961,8394.459961,8441.490234,8441.490234,8488520192
02/09/2018,7189.580078,7306.310059,7132.160156,7272.720215,7272.720215,4329540000
03/09/2018,7279.029785,7317.939941,7208.149902,7260.060059,7260.060059,4087760000
04/09/2018,7263,7388.259766,7255.439941,7361.660156,7361.660156,4273640000
05/09/2018,7361.459961,7388.430176,6792.830078,6792.830078,6792.830078,5800460000
06/09/2018,6755.140137,6755.140137,6404.720215,6529.169922,6529.169922,5523470000
07/09/2018,6528.919922,6555.290039,6396.870117,6467.069824,6467.069824,4264680000
08/09/2018,6460.169922,6534.25,6197.52002,6225.97998,6225.97998,3835060000
09/09/2018,6223.379883,6446.259766,6201.220215,6300.859863,6300.859863,3671890000
10/09/2018,6301.569824,6374.97998,6292.759766,6329.700195,6329.700195,3714100000
11/09/2018,6331.879883,6398.919922,6260.209961,6321.200195,6321.200195,3849910000
12/09/2018,6317.009766,6363.870117,6265.089844,6351.799805,6351.799805,4064230000
13/09/2018,6354.240234,6535.410156,6354.240234,6517.310059,6517.310059,4210910000
14/09/2018,6515.410156,6596.100098,6456.169922,6512.709961,6512.709961,4076220000
15/09/2018,6509.399902,6561.720215,6493.549805,6543.200195,6543.200195,3216300000
16/09/2018,6536.680176,6544.330078,6460.100098,6517.180176,6517.180176,3273730000
17/09/2018,6514.060059,6540.209961,6257.52002,6281.200195,6281.200195,3910780000
18/09/2018,6280.910156,6384.180176,6265.709961,6371.299805,6371.299805,4180090000
19/09/2018,6371.850098,6448.459961,6208.339844,6398.540039,6398.540039,4431340000
20/09/2018,6398.850098,6529.259766,6395.950195,6519.669922,6519.669922,4348110000
21/09/2018,6513.870117,6794.330078,6496.359863,6734.950195,6734.950195,6531940000
22/09/2018,6735.049805,6814.560059,6616.799805,6721.97998,6721.97998,4509660000
23/09/2018,6715.319824,6766.149902,6679.419922,6710.629883,6710.629883,4197500000
24/09/2018,6704.77002,6713.560059,6580.899902,6595.410156,6595.410156,4177310000
25/09/2018,6603.640137,6603.640137,6381.859863,6446.470215,6446.470215,4726180000
26/09/2018,6452.790039,6585.910156,6397.890137,6495,6495,4437300000
27/09/2018,6495.290039,6712.100098,6464.950195,6676.75,6676.75,4606810000
28/09/2018,6678.75,6785.029785,6598.319824,6644.129883,6644.129883,5014430000
29/09/2018,6643.100098,6643.100098,6511.649902,6601.959961,6601.959961,4363690000
30/09/2018,6604.709961,6643.779785,6566.540039,6625.560059,6625.560059,4002280000
01/10/2018,6619.850098,6653.299805,6549.080078,6589.620117,6589.620117,4000970000
02/10/2018,6593.240234,6611.839844,6537.899902,6556.100098,6556.100098,3979260000
03/10/2018,6553.859863,6571.459961,6454.029785,6502.589844,6502.589844,3887310000
04/10/2018,6497.910156,6603.310059,6497.910156,6576.689941,6576.689941,3838410000
05/10/2018,6574.149902,6623.620117,6557.410156,6622.47998,6622.47998,3671500000
06/10/2018,6622.450195,6628.540039,6577.799805,6588.310059,6588.310059,3259740000
07/10/2018,6590.680176,6641.490234,6557.040039,6602.950195,6602.950195,3306630000
08/10/2018,6600.189941,6675.060059,6576.040039,6652.22998,6652.22998,3979460000
09/10/2018,6653.080078,6661.410156,6606.939941,6642.640137,6642.640137,3580810000
10/10/2018,6640.290039,6640.290039,6538.959961,6585.529785,6585.529785,3787650000
11/10/2018,6586.740234,6586.740234,6243.740234,6256.240234,6256.240234,5181640000
27/05/2019,8674.072266,8907.174805,8668.705078,8805.77832,8805.77832,27949839564
28/05/2019,8802.757813,8807.016602,8634.72168,8719.961914,8719.961914,24226919267
29/05/2019,8718.591797,8755.852539,8482.728516,8659.487305,8659.487305,23473479966
30/05/2019,8661.760742,9008.314453,8221.273438,8319.472656,8319.472656,29246528551
31/05/2019,8320.286133,8586.65918,8172.550781,8574.501953,8574.501953,25365190957
01/06/2019,8573.839844,8625.600586,8481.578125,8564.016602,8564.016602,22488303544
02/06/2019,8565.473633,8809.303711,8561.235352,8742.958008,8742.958008,20266216022
03/06/2019,8741.74707,8743.5,8204.185547,8208.995117,8208.995117,22004511436
04/06/2019,8210.985352,8210.985352,7564.48877,7707.770996,7707.770996,24609731549
05/06/2019,7704.343262,7901.849121,7668.668457,7824.231445,7824.231445,21760923463
06/06/2019,7819.633301,7937.34082,7571.471191,7822.023438,7822.023438,19474611077
07/06/2019,7826.901367,8126.15332,7788.373535,8043.951172,8043.951172,19141423231
08/06/2019,8036.774902,8076.891113,7837.61084,7954.12793,7954.12793,16522722810
09/06/2019,7949.674805,7975.974121,7583.219727,7688.077148,7688.077148,16610726547
10/06/2019,7692.284668,8031.909668,7586.730957,8000.32959,8000.32959,18689275117
11/06/2019,8004.243652,8026.394043,7772.803711,7927.714355,7927.714355,17107279932
12/06/2019,7925.434082,8196.648438,7862.359863,8145.857422,8145.857422,19034432883
13/06/2019,8145.54541,8311.567383,8087.061035,8230.923828,8230.923828,18669407147
14/06/2019,8230.898438,8710.636719,8183.393066,8693.833008,8693.833008,19831162906
15/06/2019,8689.746094,8859.12793,8618.395508,8838.375,8838.375,18371033226
16/06/2019,8841.44043,9335.867188,8814.556641,8994.488281,8994.488281,23348550311
17/06/2019,8988.923828,9416.407227,8988.923828,9320.352539,9320.352539,15562951919
18/06/2019,9335.466797,9348.374023,9004.901367,9081.762695,9081.762695,15848210536
19/06/2019,9078.727539,9299.621094,9070.395508,9273.521484,9273.521484,15546809946
20/06/2019,9273.060547,9594.419922,9232.484375,9527.160156,9527.160156,17846823784
21/06/2019,9525.074219,10144.55664,9525.074219,10144.55664,10144.55664,20624008643
22/06/2019,10175.92383,11157.3457,10107.03516,10701.69141,10701.69141,29995204861
23/06/2019,10696.69141,11246.14453,10556.0957,10855.37109,10855.37109,20998326502
24/06/2019,10853.74414,11065.89648,10610.42773,11011.10254,11011.10254,19271652365
25/06/2019,11007.20215,11790.91699,11007.20215,11790.91699,11790.91699,24879684533
26/06/2019,11778.58105,13796.48926,11755.59766,13016.23145,13016.23145,45105733173
27/06/2019,13017.125,13311.14453,10491.85254,11182.80664,11182.80664,39977475223
28/06/2019,11162.16797,12445.1748,10914.49512,12407.33203,12407.33203,35087757766
29/06/2019,12400.76367,12400.91016,11508.37891,11959.37109,11959.37109,29923961128
30/06/2019,11931.99121,12178.38379,10799.00879,10817.15527,10817.15527,27256473494
01/07/2019,10796.93066,11206.43945,10089.31445,10583.13477,10583.13477,29378589324
08/02/2020,9793.070313,9876.749023,9678.910156,9865.119141,9865.119141,35172043762
09/02/2020,9863.894531,10129.43555,9850.392578,10116.67383,10116.67383,35807884663
10/02/2020,10115.55957,10165.76563,9784.563477,9856.611328,9856.611328,39386548075
11/02/2020,9855.891602,10210.05273,9729.334961,10208.23633,10208.23633,37648059389
12/02/2020,10202.3877,10393.61133,10202.3877,10326.05469,10326.05469,43444303830
13/02/2020,10323.96094,10457.62695,10116.16113,10214.37988,10214.37988,49356071373
14/02/2020,10211.55078,10321.99609,10125.53418,10312.11621,10312.11621,43338264162
15/02/2020,10313.85645,10341.55566,9874.427734,9889.424805,9889.424805,43865054831
16/02/2020,9889.179688,10053.96875,9722.386719,9934.433594,9934.433594,43374780305
17/02/2020,9936.560547,9938.81543,9507.637695,9690.142578,9690.142578,45998298413
18/02/2020,9691.230469,10161.93555,9632.382813,10141.99609,10141.99609,47271023953
19/02/2020,10143.79883,10191.67578,9611.223633,9633.386719,9633.386719,46992019710
20/02/2020,9629.325195,9643.216797,9507.900391,9608.475586,9608.475586,44925260237
21/02/2020,9611.782227,9723.014648,9589.743164,9686.441406,9686.441406,40930547513
22/02/2020,9687.707031,9698.231445,9600.728516,9663.181641,9663.181641,35838025154
23/02/2020,9663.318359,9937.404297,9657.791016,9924.515625,9924.515625,41185185761
24/02/2020,9921.583008,9951.746094,9537.042969,9650.174805,9650.174805,45080496648
25/02/2020,9651.3125,9652.737305,9305.021484,9341.705078,9341.705078,42515259129
26/02/2020,9338.290039,9354.77832,8704.426758,8820.522461,8820.522461,50420050762
27/02/2020,8825.09375,8932.892578,8577.199219,8784.494141,8784.494141,45470195695
28/02/2020,8788.728516,8890.456055,8492.932617,8672.455078,8672.455078,44605450443
29/02/2020,8671.212891,8775.631836,8599.508789,8599.508789,8599.508789,35792392544
01/03/2020,8599.758789,8726.796875,8471.212891,8562.454102,8562.454102,35349164300
02/03/2020,8563.264648,8921.308594,8532.630859,8869.669922,8869.669922,42857674409
03/03/2020,8865.387695,8901.598633,8704.990234,8787.786133,8787.786133,42386715821
04/03/2020,8788.541992,8843.366211,8712.431641,8755.246094,8755.246094,34746706368
05/03/2020,8760.285156,9142.054688,8757.253906,9078.762695,9078.762695,39698054597
06/03/2020,9078.308594,9167.695313,9032.079102,9122.545898,9122.545898,40826885651
07/03/2020,9121.600586,9163.220703,8890.744141,8909.954102,8909.954102,36216930370
08/03/2020,8908.206055,8914.34375,8105.25293,8108.116211,8108.116211,39973102121
09/03/2020,8111.146484,8177.793457,7690.098145,7923.644531,7923.644531,46936995808
10/03/2020,7922.146973,8136.945313,7814.763184,7909.729492,7909.729492,42213940994
11/03/2020,7910.089844,7950.814453,7642.8125,7911.430176,7911.430176,38682762605
12/03/2020,7913.616211,7929.116211,4860.354004,4970.788086,4970.788086,53980357243
13/03/2020,5017.831055,5838.114746,4106.980957,5563.707031,5563.707031,74156772075
14/03/2020,5573.077637,5625.226563,5125.069336,5200.366211,5200.366211,36154506008
15/03/2020,5201.066895,5836.64502,5169.283203,5392.314941,5392.314941,33997889639
16/03/2020,5385.229492,5385.229492,4575.35791,5014.47998,5014.47998,45368026430
17/03/2020,5002.578125,5371.348633,4981.90918,5225.629395,5225.629395,38622642935
18/03/2020,5227.11377,5331.833984,5069.335938,5238.438477,5238.438477,37878801016
19/03/2020,5245.416504,6329.73584,5236.96875,6191.192871,6191.192871,51000731797
20/03/2020,6191.653809,6844.261719,5865.781738,6198.77832,6198.77832,54442976103
21/03/2020,6206.521484,6378.135254,5932.823242,6185.066406,6185.066406,42494390880
22/03/2020,6185.558105,6359.697266,5823.713867,5830.254883,5830.254883,40099664740
23/03/2020,5831.374512,6443.93457,5785.004395,6416.314941,6416.314941,46491916000
24/03/2020,6436.642578,6789.022949,6411.066406,6734.803711,6734.803711,48221910672
25/03/2020,6738.716797,6892.51123,6536.92627,6681.062988,6681.062988,44590107888
26/03/2020,6675.170898,6735.463867,6590.962891,6716.44043,6716.44043,35319797642
27/03/2020,6719.38916,6793.836426,6466.70166,6469.79834,6469.79834,34585598367
28/03/2020,6467.253906,6467.500977,6117.837891,6242.193848,6242.193848,34885225901
29/03/2020,6245.624512,6250.467285,5920.085938,5922.042969,5922.042969,28373690931
30/03/2020,5925.538574,6517.195801,5903.234375,6429.841797,6429.841797,37101651525
31/03/2020,6430.606445,6504.515137,6374.162109,6438.644531,6438.644531,32786468812
01/04/2020,6437.319336,6612.57373,6202.373535,6606.776367,6606.776367,40346426266
02/04/2020,6606.776367,7088.247559,6595.918457,6793.624512,6793.624512,47660646124
03/04/2020,6797.396484,7003.220703,6673.335938,6733.387207,6733.387207,38976504903
04/04/2020,6738.382813,6878.953613,6696.484863,6867.527344,6867.527344,33185988584
05/04/2020,6862.537598,6883.414063,6715.929199,6791.129395,6791.129395,29510409856
06/04/2020,6788.049805,7271.78125,6782.889648,7271.78125,7271.78125,46896904615
07/04/2020,7273.644043,7427.939453,7136.714355,7176.414551,7176.414551,44243482668
08/04/2020,7179.283203,7356.223633,7153.305664,7334.098633,7334.098633,37563249549
09/04/2020,7337.966309,7341.448242,7179.094238,7302.089355,7302.089355,34815139178
10/04/2020,7303.81543,7303.81543,6802.475098,6865.493164,6865.493164,43622840992
11/04/2020,6867.44043,6926.069824,6789.920898,6859.083008,6859.083008,31222085946
12/04/2020,6858.067871,7119.947266,6811.078125,6971.091797,6971.091797,35759567632
13/04/2020,6965.616699,6965.616699,6668.259766,6845.037598,6845.037598,38619308647
14/04/2020,6843.281738,6958.557129,6793.821289,6842.427734,6842.427734,34110434052
15/04/2020,6845.561523,6928.664551,6633.402832,6642.109863,6642.109863,32288311031
16/04/2020,6640.454102,7134.450684,6555.504395,7116.804199,7116.804199,46783242377
17/04/2020,7116.552734,7167.183105,7050.332031,7096.18457,7096.18457,32513423567
18/04/2020,7092.291504,7269.956543,7089.24707,7257.665039,7257.665039,32447188386
19/04/2020,7260.922363,7280.521973,7167.054688,7189.424805,7189.424805,31311210215
20/04/2020,7186.873535,7240.290527,6835.50293,6881.958496,6881.958496,37747113936
21/04/2020,6879.78418,6934.551758,6834.442383,6880.323242,6880.323242,32589741511
22/04/2020,6879.44043,7145.865723,6867.781738,7117.20752,7117.20752,33249153866
23/04/2020,7121.306152,7491.785156,7081.594727,7429.724609,7429.724609,43500782316
24/04/2020,7434.181641,7574.195801,7434.181641,7550.900879,7550.900879,34636526286
25/04/2020,7550.48291,7641.36377,7521.672363,7569.936035,7569.936035,32941541447
26/04/2020,7570.13916,7700.594238,7561.407715,7679.867188,7679.867188,33070154491
27/04/2020,7679.418945,7795.601074,7679.418945,7795.601074,7795.601074,36162144725
28/04/2020,7796.970215,7814.527344,7730.806641,7807.058594,7807.058594,33187959921
29/04/2020,7806.712402,8871.753906,7786.049316,8801.038086,8801.038086,60201052203
30/04/2020,8797.669922,9440.650391,8533.255859,8658.553711,8658.553711,66964629541
01/05/2020,8672.782227,9048.023438,8667.763672,8864.766602,8864.766602,44068389997
02/05/2020,8869.057617,9007.1875,8811.366211,8988.59668,8988.59668,40134388683
20/11/2020,17817.08398,18773.22656,17765.79492,18621.31445,18621.31445,36992873940
21/11/2020,18621.31641,18936.62109,18444.35938,18642.23242,18642.23242,39650210707
22/11/2020,18642.23242,18688.96875,17671.38477,18370.00195,18370.00195,41280434226
23/11/2020,18370.01758,18711.42578,18000.79688,18364.12109,18364.12109,42741112308
24/11/2020,18365.01563,19348.27148,18128.65625,19107.46484,19107.46484,51469565009
25/11/2020,19104.41016,19390.96484,18581.14648,18732.12109,18732.12109,43710357371
26/11/2020,18729.83984,18866.28516,16351.03516,17150.62305,17150.62305,61396835737
